"seq","dh.seq","day","hour","bytes"
4567,381,"16","2130",4080860537
4568,381,"16","2135",4251553488
4569,381,"16","2140",2358567085
4570,381,"16","2145",4132863444
4571,381,"16","2150",6180026163
4572,381,"16","2155",4712556924
4573,382,"16","2200",3044639719
4574,382,"16","2205",3395098299
4575,382,"16","2210",3433363512
4576,382,"16","2215",2963550100
4577,382,"16","2220",3977867260
4578,382,"16","2225",2754233764
4579,382,"16","2230",2976836194
4580,382,"16","2235",3489923973
4581,382,"16","2240",2951284458
4582,382,"16","2245",3223587798
4583,382,"16","2250",4383065090
4584,382,"16","2255",2568693494
4585,383,"16","2300",1311009669
4586,383,"16","2305",3014822828
4587,383,"16","2310",1341614214
4588,383,"16","2315",1750611012
4589,383,"16","2320",1652745982
4590,383,"16","2325",2089999982
4591,383,"16","2330",1596855191
4592,383,"16","2335",2183866570
4593,383,"16","2340",1771212218
4594,383,"16","2345",2506623466
4595,383,"16","2350",2246830927
4596,383,"16","2355",2162385460
4597,384,"16","2400",1720171936
4598,384,"16","2405",2551824379
4599,384,"16","2410",1966631766
4600,384,"16","2415",1772863857
4601,384,"16","2420",2321263148
4602,384,"16","2425",1579261442
4603,384,"16","2430",1897846705
4604,384,"16","2435",1785742847
4605,384,"16","2440",1466037419
4606,384,"16","2445",1830817658
4607,384,"16","2450",1621849634
4608,384,"16","2455",1381927291
4609,385,"17","0100",2028689054
4610,385,"17","0105",2628044330
4611,385,"17","0110",2365242388
4612,385,"17","0115",1505259146
4613,385,"17","0120",2599005324
4614,385,"17","0125",2643886668
4615,385,"17","0130",1911539441
4616,385,"17","0135",1997560895
4617,385,"17","0140",1746751444
4618,385,"17","0145",2474391837
4619,385,"17","0150",5383500570
4620,385,"17","0155",2166278288
4621,386,"17","0200",1401712228
4622,386,"17","0205",2275718998
4623,386,"17","0210",2255053854
4624,386,"17","0215",1609945819
4625,386,"17","0220",2275116232
4626,386,"17","0225",1841342079
4627,386,"17","0230",1658825539
4628,386,"17","0235",1178745475
4629,386,"17","0240",1858983269
4630,386,"17","0245",1645242559
4631,386,"17","0250",1360962289
4632,386,"17","0255",1833673950
4633,387,"17","0300",1668861411
4634,387,"17","0305",2482999971
4635,387,"17","0310",2641473548
4636,387,"17","0315",2136800974
4637,387,"17","0320",2306863110
4638,387,"17","0325",1912139093
4639,387,"17","0330",2243385240
4640,387,"17","0335",3057951985
4641,387,"17","0340",2126432835
4642,387,"17","0345",2523410810
4643,387,"17","0350",1135653294
4644,387,"17","0355",1937552986
4645,388,"17","0400",2061030963
4646,388,"17","0405",1566272578
4647,388,"17","0410",2768289217
4648,388,"17","0415",1779087877
4649,388,"17","0420",1452262060
4650,388,"17","0425",2397418012
4651,388,"17","0430",1648604864
4652,388,"17","0435",1800215268
4653,388,"17","0440",1825240868
4654,388,"17","0445",2721530023
4655,388,"17","0450",2450356993
4656,388,"17","0455",2490042448
4657,389,"17","0500",4018374638
4658,389,"17","0505",3447300983
4659,389,"17","0510",3873671828
4660,389,"17","0515",2878102990
4661,389,"17","0520",3963609050
4662,389,"17","0525",4211646976
4663,389,"17","0530",3577618372
4664,389,"17","0535",5206493904
4665,389,"17","0540",4218870176
4666,389,"17","0545",3001505260
4667,389,"17","0550",5322035775
4668,389,"17","0555",3308429959
4669,390,"17","0600",6328376641
4670,390,"17","0605",6677089901
4671,390,"17","0610",5073616186
4672,390,"17","0615",6217411239
4673,390,"17","0620",5514180962
4674,390,"17","0625",5966870328
4675,390,"17","0630",5204872727
4676,390,"17","0635",7094010760
4677,390,"17","0640",4536663987
4678,390,"17","0645",6294188433
4679,390,"17","0650",9233041220
4680,390,"17","0655",6243021412
4681,391,"17","0700",7633858028
4682,391,"17","0705",10103001263
4683,391,"17","0710",7257150117
4684,391,"17","0715",6718383835
4685,391,"17","0720",4697751839
4686,391,"17","0725",8213925795
4687,391,"17","0730",7815495563
4688,391,"17","0735",8414832978
4689,391,"17","0740",7392841039
4690,391,"17","0745",7135031154
4691,391,"17","0750",11805765184
4692,391,"17","0755",8682228044
4693,392,"17","0800",10232388573
4694,392,"17","0805",13653000145
4695,392,"17","0810",8682556610
4696,392,"17","0815",10087294600
4697,392,"17","0820",5288305961
4698,392,"17","0825",10281300058
4699,392,"17","0830",8782405156
4700,392,"17","0835",8914830239
4701,392,"17","0840",7067702482
4702,392,"17","0845",12677048940
4703,392,"17","0850",14618677688
4704,392,"17","0855",13776207292
4705,393,"17","0900",11790544787
4706,393,"17","0905",11748340929
4707,393,"17","0910",9866559589
4708,393,"17","0915",12334779368
4709,393,"17","0920",9161039834
4710,393,"17","0925",11504681288
4711,393,"17","0930",10957361774
4712,393,"17","0935",11858939743
4713,393,"17","0940",13235293175
4714,393,"17","0945",12978170302
4715,393,"17","0950",14445857518
4716,393,"17","0955",12075891824
4717,394,"17","1000",9406512856
4718,394,"17","1005",13231165074
4719,394,"17","1010",10317865289
4720,394,"17","1015",10780612960
4721,394,"17","1020",10113698402
4722,394,"17","1025",9684112355
4723,394,"17","1030",8517862726
4724,394,"17","1035",14453542592
4725,394,"17","1040",10651897197
4726,394,"17","1045",8834947488
4727,394,"17","1050",10272785774
4728,394,"17","1055",8489173699
4729,395,"17","1100",8608628910
4730,395,"17","1105",12225768943
4731,395,"17","1110",12928184249
4732,395,"17","1115",5434904438
4733,395,"17","1120",10541775250
4734,395,"17","1125",11098532220
4735,395,"17","1130",9616508061
4736,395,"17","1135",10095111922
4737,395,"17","1140",10616852962
4738,395,"17","1145",8645863644
4739,395,"17","1150",13372278286
4740,395,"17","1155",9070609089
4741,396,"17","1200",9310287220
4742,396,"17","1205",8343089090
4743,396,"17","1210",7655095998
4744,396,"17","1215",7972244124
4745,396,"17","1220",10617480295
4746,396,"17","1225",7734272875
4747,396,"17","1230",8568735105
4748,396,"17","1235",11002850871
4749,396,"17","1240",9951419729
4750,396,"17","1245",9852901449
4751,396,"17","1250",6538630505
4752,396,"17","1255",10853208612
4753,397,"17","1300",10833561713
4754,397,"17","1305",11086507245
4755,397,"17","1310",11356838209
4756,397,"17","1315",16937499709
4757,397,"17","1320",11174297284
4758,397,"17","1325",13205728372
4759,397,"17","1330",9663445905
4760,397,"17","1335",10067670503
4761,397,"17","1340",10006875979
4762,397,"17","1345",10681144314
4763,397,"17","1350",12710780441
4764,397,"17","1355",9336346511
4765,398,"17","1400",9005053049
4766,398,"17","1405",9568000570
4767,398,"17","1410",7124156109
4768,398,"17","1415",10086665078
4769,398,"17","1420",14504287048
4770,398,"17","1425",9164575951
4771,398,"17","1430",8318180069
4772,398,"17","1435",13386156754
4773,398,"17","1440",9471792676
4774,398,"17","1445",14053587803
4775,398,"17","1450",5117301233
4776,398,"17","1455",6579147228
4777,399,"17","1500",8091346843
4778,399,"17","1505",10599004733
4779,399,"17","1510",9150067314
4780,399,"17","1515",8694321758
4781,399,"17","1520",8977389119
4782,399,"17","1525",12115693370
4783,399,"17","1530",7792050185
4784,399,"17","1535",11422290031
4785,399,"17","1540",9127128799
4786,399,"17","1545",14248433847
4787,399,"17","1550",7226976096
4788,399,"17","1555",10534504282
4789,400,"17","1600",6458565022
4790,400,"17","1605",10703669142
4791,400,"17","1610",9198882189
4792,400,"17","1615",7715079342
4793,400,"17","1620",7631193818
4794,400,"17","1625",8352022603
4795,400,"17","1630",7239838994
4796,400,"17","1635",9390457322
4797,400,"17","1640",6938352639
4798,400,"17","1645",7983458791
4799,400,"17","1650",10036258431
4800,400,"17","1655",8435810373
4801,401,"17","1700",2968402240
4802,401,"17","1705",5185772158
4803,401,"17","1710",4253692505
4804,401,"17","1715",4446513454
4805,401,"17","1720",5103966565
4806,401,"17","1725",4810463993
4807,401,"17","1730",4963443244
4808,401,"17","1735",7317757372
4809,401,"17","1740",5623455562
4810,401,"17","1745",6297444872
4811,401,"17","1750",6315088976
4812,401,"17","1755",5428404173
4813,402,"17","1800",2523794788
4814,402,"17","1805",3058772913
4815,402,"17","1810",3563920014
4816,402,"17","1815",3232430940
4817,402,"17","1820",3219318067
4818,402,"17","1825",2951710225
4819,402,"17","1830",3196138003
4820,402,"17","1835",2164123424
4821,402,"17","1840",2750474497
4822,402,"17","1845",3752543577
4823,402,"17","1850",1798346675
4824,402,"17","1855",2994198322
4825,403,"17","1900",5265371011
4826,403,"17","1905",4844354195
4827,403,"17","1910",5578659419
4828,403,"17","1915",4390702488
4829,403,"17","1920",5917209001
4830,403,"17","1925",5716620775
4831,403,"17","1930",4734839567
4832,403,"17","1935",7229377646
4833,403,"17","1940",5250291903
4834,403,"17","1945",6704314182
4835,403,"17","1950",5466272788
4836,403,"17","1955",6287261765
4837,404,"17","2000",4348281274
4838,404,"17","2005",6064441596
4839,404,"17","2010",5631780955
4840,404,"17","2015",4288795411
4841,404,"17","2020",5302532083
4842,404,"17","2025",5158872624
4843,404,"17","2030",4665333385
4844,404,"17","2035",4579263035
4845,404,"17","2040",5424219128
4846,404,"17","2045",5729719655
4847,404,"17","2050",5193656876
4848,404,"17","2055",5896812076
4849,405,"17","2100",3639382712
4850,405,"17","2105",5365869075
4851,405,"17","2110",3788370502
4852,405,"17","2115",3496328833
4853,405,"17","2120",4345551764
4854,405,"17","2125",3745561248
4855,405,"17","2130",3829786025
4856,405,"17","2135",4257118274
4857,405,"17","2140",3277862458
4858,405,"17","2145",3094055386
4859,405,"17","2150",4644144461
4860,405,"17","2155",3670805610
4861,406,"17","2200",3439527518
4862,406,"17","2205",4350508796
4863,406,"17","2210",2898664927
4864,406,"17","2215",1983013954
4865,406,"17","2220",1772527602
4866,406,"17","2225",3105799652
4867,406,"17","2230",2649063326
4868,406,"17","2235",4110453176
4869,406,"17","2240",3059596676
4870,406,"17","2245",2860036613
4871,406,"17","2250",4807545152
4872,406,"17","2255",3408682788
4873,407,"17","2300",1305496841
4874,407,"17","2305",2375347510
4875,407,"17","2310",2450295906
4876,407,"17","2315",1822158783
4877,407,"17","2320",1097781442
4878,407,"17","2325",2005675385
4879,407,"17","2330",1747829519
4880,407,"17","2335",2486058397
4881,407,"17","2340",1671302692
4882,407,"17","2345",2036429641
4883,407,"17","2350",2954052386
4884,407,"17","2355",2641095548
4885,408,"17","2400",1796415082
4886,408,"17","2405",1939688709
4887,408,"17","2410",1688189365
4888,408,"17","2415",2472120131
4889,408,"17","2420",1079885451
4890,408,"17","2425",1585685696
4891,408,"17","2430",1999893068
4892,408,"17","2435",2316280484
4893,408,"17","2440",1916444873
4894,408,"17","2445",1670342599
4895,408,"17","2450",2123994374
4896,408,"17","2455",2129696571
4897,409,"18","0100",1700858214
4898,409,"18","0105",2334826776
4899,409,"18","0110",1594037347
4900,409,"18","0115",1613208019
4901,409,"18","0120",1520317194
4902,409,"18","0125",2038259850
4903,409,"18","0130",1946970763
4904,409,"18","0135",1499949363
4905,409,"18","0140",2469199300
4906,409,"18","0145",1564615084
4907,409,"18","0150",2019207352
4908,409,"18","0155",2064363967
4909,410,"18","0200",1733991260
4910,410,"18","0205",1975717080
4911,410,"18","0210",1733443759
4912,410,"18","0215",833694338
4913,410,"18","0220",1679630301
4914,410,"18","0225",2112165531
4915,410,"18","0230",1562077418
4916,410,"18","0235",2477765492
4917,410,"18","0240",1534104066
4918,410,"18","0245",2147004020
4919,410,"18","0250",362756156
4920,410,"18","0255",1880194582
4921,411,"18","0300",1585318385
4922,411,"18","0305",2576869402
4923,411,"18","0310",1506319852
4924,411,"18","0315",1817993511
4925,411,"18","0320",1657449482
4926,411,"18","0325",1846990187
4927,411,"18","0330",1895214215
4928,411,"18","0335",1741639592
4929,411,"18","0340",632716025
4930,411,"18","0345",2219529978
4931,411,"18","0350",2190939863
4932,411,"18","0355",1893068882
4933,412,"18","0400",2229651522
4934,412,"18","0405",2645029886
4935,412,"18","0410",2366828728
4936,412,"18","0415",2413806822
4937,412,"18","0420",1348983659
4938,412,"18","0425",2590414470
4939,412,"18","0430",1920879767
4940,412,"18","0435",2424062451
4941,412,"18","0440",2219118484
4942,412,"18","0445",2065241720
4943,412,"18","0450",2812462633
4944,412,"18","0455",2394500150
4945,413,"18","0500",3661088982
4946,413,"18","0505",4197690144
4947,413,"18","0510",5175901333
4948,413,"18","0515",3374090427
4949,413,"18","0520",3906116935
4950,413,"18","0525",4828571327
4951,413,"18","0530",4617190408
4952,413,"18","0535",4550707947
4953,413,"18","0540",2904454494
4954,413,"18","0545",4154616395
4955,413,"18","0550",3064796936
4956,413,"18","0555",4048765305
4957,414,"18","0600",6059948529
4958,414,"18","0605",7252289315
4959,414,"18","0610",7564875843
4960,414,"18","0615",8205802262
4961,414,"18","0620",5306721019
4962,414,"18","0625",5713709983
4963,414,"18","0630",5327109403
4964,414,"18","0635",4854227846
4965,414,"18","0640",7175288403
4966,414,"18","0645",8961823644
4967,414,"18","0650",8085595025
4968,414,"18","0655",5678241368
4969,415,"18","0700",7460557588
4970,415,"18","0705",8555951044
4971,415,"18","0710",10192830707
4972,415,"18","0715",7680654439
4973,415,"18","0720",6217803190
4974,415,"18","0725",6347789856
4975,415,"18","0730",8092490813
4976,415,"18","0735",7728070877
4977,415,"18","0740",8151732428
4978,415,"18","0745",7567778234
4979,415,"18","0750",4383969194
4980,415,"18","0755",7733171624
4981,416,"18","0800",8611637419
4982,416,"18","0805",12299560205
4983,416,"18","0810",7425357632
4984,416,"18","0815",7921257481
4985,416,"18","0820",8446308341
4986,416,"18","0825",10368295508
4987,416,"18","0830",9131183970
4988,416,"18","0835",10258745028
4989,416,"18","0840",6001445337
4990,416,"18","0845",12844972235
4991,416,"18","0850",10731107394
4992,416,"18","0855",10211869630
4993,417,"18","0900",13274737658
4994,417,"18","0905",9893573277
4995,417,"18","0910",12340181196
4996,417,"18","0915",8459118023
4997,417,"18","0920",14919401478
4998,417,"18","0925",11012172373
4999,417,"18","0930",10954164022
5000,417,"18","0935",8252675442
5001,417,"18","0940",8329616636
5002,417,"18","0945",12834071127
5003,417,"18","0950",22020881402
5004,417,"18","0955",8530770730
5005,418,"18","1000",10115056534
5006,418,"18","1005",15245558301
5007,418,"18","1010",9597497673
5008,418,"18","1015",8808470705
5009,418,"18","1020",10278408955
5010,418,"18","1025",8861709266
5011,418,"18","1030",10933414110
5012,418,"18","1035",13802227525
5013,418,"18","1040",9641878875
5014,418,"18","1045",11655914206
5015,418,"18","1050",7553214296
5016,418,"18","1055",7569557887
5017,419,"18","1100",7211142276
5018,419,"18","1105",10550515120
5019,419,"18","1110",11462611104
5020,419,"18","1115",6574591950
5021,419,"18","1120",7120795486
5022,419,"18","1125",11551446702
5023,419,"18","1130",9753263637
5024,419,"18","1135",11521972866
5025,419,"18","1140",9121094748
5026,419,"18","1145",11131005931
5027,419,"18","1150",13889109656
5028,419,"18","1155",9530383373
5029,420,"18","1200",10061130995
5030,420,"18","1205",10360514066
5031,420,"18","1210",8529703083
5032,420,"18","1215",6491989409
5033,420,"18","1220",9224165486
5034,420,"18","1225",7508354978
5035,420,"18","1230",8624850735
5036,420,"18","1235",7319728388
5037,420,"18","1240",9136407965
5038,420,"18","1245",9479043793
5039,420,"18","1250",7447049601
5040,420,"18","1255",8223175237
5041,421,"18","1300",9280818584
5042,421,"18","1305",11979475486
5043,421,"18","1310",12655653921
5044,421,"18","1315",11980963421
5045,421,"18","1320",12984913697
5046,421,"18","1325",10477017273
5047,421,"18","1330",10689572133
5048,421,"18","1335",11808761598
5049,421,"18","1340",10174460304
5050,421,"18","1345",12860278527
5051,421,"18","1350",14724455075
5052,421,"18","1355",11000679824
5053,422,"18","1400",8829726985
5054,422,"18","1405",9483487737
5055,422,"18","1410",9919340991
5056,422,"18","1415",8217709456
5057,422,"18","1420",9037471020
5058,422,"18","1425",10981214759
5059,422,"18","1430",9994676539
5060,422,"18","1435",10359321961
5061,422,"18","1440",10145336927
5062,422,"18","1445",13014487221
5063,422,"18","1450",13930526584
5064,422,"18","1455",9741005523
5065,423,"18","1500",9136501339
5066,423,"18","1505",12825772846
5067,423,"18","1510",8727079823
5068,423,"18","1515",10574767473
5069,423,"18","1520",8942548978
5070,423,"18","1525",10038179037
5071,423,"18","1530",8456766907
5072,423,"18","1535",16198479455
5073,423,"18","1540",12622835653
5074,423,"18","1545",12448226629
5075,423,"18","1550",5808651567
5076,423,"18","1555",10082872863
5077,424,"18","1600",8329929379
5078,424,"18","1605",11882284702
5079,424,"18","1610",6382191260
5080,424,"18","1615",9833636678
5081,424,"18","1620",7414654129
5082,424,"18","1625",7328282085
5083,424,"18","1630",7558351988
5084,424,"18","1635",8323130341
5085,424,"18","1640",7126244534
5086,424,"18","1645",8767651668
5087,424,"18","1650",9347067733
5088,424,"18","1655",9479408943
5089,425,"18","1700",4877795932
5090,425,"18","1705",5329616279
5091,425,"18","1710",4907206490
5092,425,"18","1715",5126269280
5093,425,"18","1720",4869405147
5094,425,"18","1725",6170003159
5095,425,"18","1730",5004890043
5096,425,"18","1735",7719798394
5097,425,"18","1740",4091769140
5098,425,"18","1745",4745555036
5099,425,"18","1750",5947596196
5100,425,"18","1755",5666256789
5101,426,"18","1800",2540030321
5102,426,"18","1805",2812121372
5103,426,"18","1810",2935581705
5104,426,"18","1815",2090918514
5105,426,"18","1820",2552751867
5106,426,"18","1825",3465747108
5107,426,"18","1830",3034264812
5108,426,"18","1835",3731713013
5109,426,"18","1840",2040714892
5110,426,"18","1845",3335285498
5111,426,"18","1850",4509992225
5112,426,"18","1855",2111841495
5113,427,"18","1900",3662952804
5114,427,"18","1905",4511824011
5115,427,"18","1910",4802703964
5116,427,"18","1915",4099336782
5117,427,"18","1920",4322706645
5118,427,"18","1925",4781533103
5119,427,"18","1930",4812544832
5120,427,"18","1935",3557873604
5121,427,"18","1940",5602816243
5122,427,"18","1945",6613614149
5123,427,"18","1950",3795230434
5124,427,"18","1955",5396756845
5125,428,"18","2000",3320983044
5126,428,"18","2005",5948889533
5127,428,"18","2010",5498495982
5128,428,"18","2015",5476532371
5129,428,"18","2020",2852393219
5130,428,"18","2025",6127168608
5131,428,"18","2030",4534170552
5132,428,"18","2035",6218726453
5133,428,"18","2040",2818384427
5134,428,"18","2045",4573726136
5135,428,"18","2050",5534492925
5136,428,"18","2055",4546880496
5137,429,"18","2100",2480011471
5138,429,"18","2105",4728578699
5139,429,"18","2110",4690804422
5140,429,"18","2115",3446122857
5141,429,"18","2120",2589046367
5142,429,"18","2125",4715739790
5143,429,"18","2130",3219639142
5144,429,"18","2135",2711435170
5145,429,"18","2140",4105237537
5146,429,"18","2145",7121931112
5147,429,"18","2150",5217743919
5148,429,"18","2155",5137350436
5149,430,"18","2200",2402367713
5150,430,"18","2205",3805153181
5151,430,"18","2210",3014131107
5152,430,"18","2215",3196050569
5153,430,"18","2220",3852256283
5154,430,"18","2225",2949431116
5155,430,"18","2230",2076786222
5156,430,"18","2235",2546262333
5157,430,"18","2240",2532343392
5158,430,"18","2245",2777400547
5159,430,"18","2250",2658399859
5160,430,"18","2255",2957306778
5161,431,"18","2300",1203937966
5162,431,"18","2305",2129823468
5163,431,"18","2310",2963092875
5164,431,"18","2315",1582128229
5165,431,"18","2320",1770840335
5166,431,"18","2325",2228004751
5167,431,"18","2330",1891654109
5168,431,"18","2335",1587571272
5169,431,"18","2340",1699071671
5170,431,"18","2345",2694723524
5171,431,"18","2350",3819420742
5172,431,"18","2355",2008142787
5173,432,"18","2400",1234292638
5174,432,"18","2405",2535787778
5175,432,"18","2410",1695946288
5176,432,"18","2415",1355123789
5177,432,"18","2420",2107545112
5178,432,"18","2425",2124962129
5179,432,"18","2430",1958042831
5180,432,"18","2435",2547200586
5181,432,"18","2440",2078646922
5182,432,"18","2445",2647704740
5183,432,"18","2450",3435162466
5184,432,"18","2455",2186895993
5185,433,"19","0100",1889239286
5186,433,"19","0105",2403069873
5187,433,"19","0110",1923611512
5188,433,"19","0115",1779989380
5189,433,"19","0120",1785345052
5190,433,"19","0125",2293369755
5191,433,"19","0130",1877806925
5192,433,"19","0135",1886791973
5193,433,"19","0140",2153965451
5194,433,"19","0145",2339879790
5195,433,"19","0150",623568230
5196,433,"19","0155",1443960674
5197,434,"19","0200",1700712884
5198,434,"19","0205",3107317489
5199,434,"19","0210",2171425095
5200,434,"19","0215",1944071181
5201,434,"19","0220",1641264061
5202,434,"19","0225",2193963838
5203,434,"19","0230",1793698552
5204,434,"19","0235",2066981545
5205,434,"19","0240",2368103114
5206,434,"19","0245",2617854373
5207,434,"19","0250",1451509769
5208,434,"19","0255",2063154525
5209,435,"19","0300",1773971243
5210,435,"19","0305",2345706908
5211,435,"19","0310",1690042892
5212,435,"19","0315",1969814263
5213,435,"19","0320",1332171249
5214,435,"19","0325",1755238544
5215,435,"19","0330",2269748734
5216,435,"19","0335",2585690587
5217,435,"19","0340",1773757796
5218,435,"19","0345",1520844376
5219,435,"19","0350",2649819308
5220,435,"19","0355",1899975440
5221,436,"19","0400",1682199127
5222,436,"19","0405",1839277428
5223,436,"19","0410",3076219403
5224,436,"19","0415",2239487238
5225,436,"19","0420",1767220613
5226,436,"19","0425",1564066730
5227,436,"19","0430",2098713434
5228,436,"19","0435",2237208171
5229,436,"19","0440",1918611324
5230,436,"19","0445",2347241398
5231,436,"19","0450",1981176464
5232,436,"19","0455",1711937437
5233,437,"19","0500",4274976568
5234,437,"19","0505",4809345375
5235,437,"19","0510",3172316900
5236,437,"19","0515",4636637536
5237,437,"19","0520",2856215581
5238,437,"19","0525",4257703227
5239,437,"19","0530",4046946706
5240,437,"19","0535",2773819067
5241,437,"19","0540",4616798953
5242,437,"19","0545",3162639305
5243,437,"19","0550",3754215297
5244,437,"19","0555",3686642024
5245,438,"19","0600",6354077774
5246,438,"19","0605",7494130841
5247,438,"19","0610",7910284056
5248,438,"19","0615",7911053008
5249,438,"19","0620",4943266858
5250,438,"19","0625",7516512117
5251,438,"19","0630",6239768200
5252,438,"19","0635",6811048093
5253,438,"19","0640",6988809149
5254,438,"19","0645",5198140396
5255,438,"19","0650",3430283209
5256,438,"19","0655",6047555998
5257,439,"19","0700",6044284752
5258,439,"19","0705",9218665164
5259,439,"19","0710",7382851357
5260,439,"19","0715",9369962635
5261,439,"19","0720",5244058461
5262,439,"19","0725",9244208695
5263,439,"19","0730",7627843879
5264,439,"19","0735",10406636561
5265,439,"19","0740",9078066578
5266,439,"19","0745",10374935158
5267,439,"19","0750",18848382625
5268,439,"19","0755",6533237452
5269,440,"19","0800",11236011422
5270,440,"19","0805",11006614766
5271,440,"19","0810",5284318159
5272,440,"19","0815",9561819140
5273,440,"19","0820",10772830226
5274,440,"19","0825",11702731132
5275,440,"19","0830",9988888581
5276,440,"19","0835",14242082136
5277,440,"19","0840",10733351109
5278,440,"19","0845",7726463213
5279,440,"19","0850",11057451904
5280,440,"19","0855",7824598601
5281,441,"19","0900",12723309436
5282,441,"19","0905",11823570776
5283,441,"19","0910",12583104532
5284,441,"19","0915",14604164753
5285,441,"19","0920",12447161133
5286,441,"19","0925",11500285945
5287,441,"19","0930",10428569296
5288,441,"19","0935",14604317387
5289,441,"19","0940",9816510130
5290,441,"19","0945",8363575120
5291,441,"19","0950",10009632679
5292,441,"19","0955",7834990897
5293,442,"19","1000",9991957884
5294,442,"19","1005",13527770396
5295,442,"19","1010",6885749164
5296,442,"19","1015",9090835533
5297,442,"19","1020",12496759149
5298,442,"19","1025",11566850359
5299,442,"19","1030",8612684256
5300,442,"19","1035",11276334192
5301,442,"19","1040",9772704855
5302,442,"19","1045",11299614878
5303,442,"19","1050",10548704356
5304,442,"19","1055",10278818069
5305,443,"19","1100",6536553482
5306,443,"19","1105",5636512372
5307,443,"19","1110",11112868242
5308,443,"19","1115",10761628611
5309,443,"19","1120",11472240587
5310,443,"19","1125",10818327051
5311,443,"19","1130",10024393822
5312,443,"19","1135",11332277613
5313,443,"19","1140",8802325127
5314,443,"19","1145",10028754859
5315,443,"19","1150",9733111520
5316,443,"19","1155",7988981246
5317,444,"19","1200",9621644279
5318,444,"19","1205",10612764286
5319,444,"19","1210",7576028235
5320,444,"19","1215",7383399664
5321,444,"19","1220",7891053995
5322,444,"19","1225",7381531346
5323,444,"19","1230",9413043312
5324,444,"19","1235",5224669777
5325,444,"19","1240",5734657430
5326,444,"19","1245",8392903887
5327,444,"19","1250",12962076208
5328,444,"19","1255",6635528850
5329,445,"19","1300",10075062678
5330,445,"19","1305",14227535695
5331,445,"19","1310",11282425861
5332,445,"19","1315",14876733844
5333,445,"19","1320",13427009504
5334,445,"19","1325",14540121538
5335,445,"19","1330",12721955560
5336,445,"19","1335",11620816224
5337,445,"19","1340",15440191319
5338,445,"19","1345",7571500043
5339,445,"19","1350",12419840050
5340,445,"19","1355",9271814479
5341,446,"19","1400",11152915096
5342,446,"19","1405",9122345692
5343,446,"19","1410",8575303285
5344,446,"19","1415",10462666129
5345,446,"19","1420",6649686429
5346,446,"19","1425",10239431780
5347,446,"19","1430",10507879435
5348,446,"19","1435",10655108888
5349,446,"19","1440",11461217191
5350,446,"19","1445",11933887188
5351,446,"19","1450",13784773969
5352,446,"19","1455",10237009945
5353,447,"19","1500",7965535856
5354,447,"19","1505",11108533537
5355,447,"19","1510",9149490806
5356,447,"19","1515",10197083057
5357,447,"19","1520",9834592854
5358,447,"19","1525",9459953391
5359,447,"19","1530",9842538497
5360,447,"19","1535",12558977365
5361,447,"19","1540",9069249707
5362,447,"19","1545",9891529254
5363,447,"19","1550",6908467996
5364,447,"19","1555",10426493964
5365,448,"19","1600",8701582066
5366,448,"19","1605",7348518995
5367,448,"19","1610",10323466385
5368,448,"19","1615",9132078996
5369,448,"19","1620",9198551885
5370,448,"19","1625",7433011891
5371,448,"19","1630",7462304408
5372,448,"19","1635",7571324975
5373,448,"19","1640",5590832447
5374,448,"19","1645",15079656143
5375,448,"19","1650",10910898608
5376,448,"19","1655",8267455813
5377,449,"19","1700",5612331345
5378,449,"19","1705",5252153791
5379,449,"19","1710",7205971942
5380,449,"19","1715",2735722476
5381,449,"19","1720",4345285464
5382,449,"19","1725",4007096383
5383,449,"19","1730",5215547011
5384,449,"19","1735",5864986321
5385,449,"19","1740",5696623021
5386,449,"19","1745",4862590673
5387,449,"19","1750",1348588172
5388,449,"19","1755",6993792582
5389,450,"19","1800",2090114503
5390,450,"19","1805",2457355877
5391,450,"19","1810",4089106517
5392,450,"19","1815",2791975821
5393,450,"19","1820",3769802311
5394,450,"19","1825",3098253430
5395,450,"19","1830",2493653503
5396,450,"19","1835",3214527792
5397,450,"19","1840",2371468711
5398,450,"19","1845",2881262619
5399,450,"19","1850",2251012471
5400,450,"19","1855",3056506358
5401,451,"19","1900",3982958459
5402,451,"19","1905",4323350079
5403,451,"19","1910",4594297190
5404,451,"19","1915",4057256004
5405,451,"19","1920",5105783069
5406,451,"19","1925",5021229903
5407,451,"19","1930",4569873810
5408,451,"19","1935",5749618037
5409,451,"19","1940",4379158372
5410,451,"19","1945",3476008901
5411,451,"19","1950",3921296080
5412,451,"19","1955",5188947312
5413,452,"19","2000",5097504446
5414,452,"19","2005",5151103983
5415,452,"19","2010",5552908860
5416,452,"19","2015",5625701996
5417,452,"19","2020",3239265017
5418,452,"19","2025",5707636033
5419,452,"19","2030",4335141274
5420,452,"19","2035",5780389760
5421,452,"19","2040",3567627600
5422,452,"19","2045",5754572992
5423,452,"19","2050",6820542133
5424,452,"19","2055",5401155231
5425,453,"19","2100",4230162328
5426,453,"19","2105",5171939910
5427,453,"19","2110",3603733929
5428,453,"19","2115",5479014594
5429,453,"19","2120",2972664528
5430,453,"19","2125",4519432609
5431,453,"19","2130",3554153310
5432,453,"19","2135",5840780302
5433,453,"19","2140",4041364917
5434,453,"19","2145",3233611416
5435,453,"19","2150",3309192944
5436,453,"19","2155",4473599481
5437,454,"19","2200",3191853852
5438,454,"19","2205",3493541761
5439,454,"19","2210",2343138092
5440,454,"19","2215",1765238674
